SMILES,single-class-label
COc1cc(OC)c2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,1
CNc1c2c(nc3ccccc13)-c1ccccc1C2,0
COc1cccc2cc[n+](-c3ccc(C(F)(F)F)cc3)cc12,1
COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,0
CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,1
CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2cccc3ccccc23)cc1)Cc1ccccc1,0
COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,1
Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,1
COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2,1
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CC2)CC1,1
COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,1
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,0
C#CCNC1CCc2ccc(OC(=O)N(C)C)cc21,0
C#CCNC1CCc2ccc(OC(=O)N(CC)C3CCCCC3)cc21,0
Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1C,1
O=C(NCCCCCCNCc1ccccc1)c1cc(Cl)nc(Cl)c1,0
O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,1
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,0
CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,0
Oc1ccc(/C=N/c2c3c(nc4ccccc24)CCCC3)cc1O,1
C[n+]1c(/C=C/c2ccc(N3CCOCC3)cc2)ccc2ccccc21,0
O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,1
C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2,1
CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,1
COc1cccc2cc[n+](-c3ccccc3C(F)(F)F)cc12,0
O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O,0
CCNCc1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,0
CCN(CCCCCC(=O)N1Cc2ccc3c4c(ccc(c24)C1)CN(C(=O)CCCCCN(CC)Cc1ccccc1OC)C3)Cc1ccccc1OC,1
CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1,1
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-n2nnnc2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1
COc1cccc2cc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,1
c1ccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)nc1,1
O=C(CCCCCNc1c2c(nc3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,1
O/N=C/c1nc(CCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,1
COc1cccc(C(F)(F)F)[n+]1C,0
CCN(Cc1cccc2[nH]c3cc(Cl)ccc3c12)C(=O)/C=C/c1ccc(O)c(OC)c1,0
CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,0
Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,1
COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC,1
C#CCNC1CCc2cccc(OC(=O)N(C)CC)c21,0
Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,0
COc1cccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)c1,0
CCCOc1ccccc1CN(CC)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OCCC,1
CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1,0
CNC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1CCc2cc(OC)ccc2C1=O,0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,1
COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2,1
COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1F,0
CN(C)Cc1ccc(CSCCNc2cc(Nc3ncccc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])o1,1
Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,1
CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,1
CC(=O)O[C@@]12CCN(C(C)=O)[C@@H]1N(C(C)=O)c1ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,1
COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCOCC3)cc1)NCC2,0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1
COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,1
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COCOC2,0
CCCCN(C)c1nc2ccccc2[nH]1,0
O=C(CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c2[nH]ccc2c1,1
C#CCN1CCCC(COC(=O)Nc2ccccc2)C1,0
COc1cccc2c1C=[N+](c1ccc(Br)cc1F)CC2,0
O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2cccc(F)c2)cc1,0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,1
COc1ccc(C(F)(F)F)c[n+]1CCC[n+]1cc(C(F)(F)F)ccc1OC,0
CC(C)C1=N[C@H]2CC=C3CC4C(=O)C[C@]5(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]5(C)[C@@H]4CC[C@H]3[C@]2(C)CO1,1
CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)[N+](=O)[O-])o1,1
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)C)OC2,0
CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,0
O=c1nc2n(Cc3ccccc3F)c3ccccc3nc-2c(=O)[nH]1,0
NS(=O)(=O)c1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,1
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C=O,0
Cc1cc(/C=N/O)c(O)c(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,0
COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1cc(C)nc(/C=N/O)c1O)CC2,0
CCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,1
CCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1,0
CC(C)Cn1cc(C(=O)C(F)(F)F)cn1,1
c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,1
CC(=O)N[C@@H](CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,0
FC(F)(F)Oc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,1
CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,0
COc1ccc(C(=O)N2c3ccccc3[Se]c3ccccc32)cc1OC,0
O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccc(F)cc1F,1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,0
COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(Cl)cc3)cc1C(C)=O)C2=O,1
Cc1ccccc1CN1CCC(CCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,0
COc1ccc(N2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)cc1,0
CCN(CCCCCC(=O)N[C@H]1CCCC[C@H]1NC(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,0
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)(C)C)OC2,0
O=[N+]([O-])c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,1
CCCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1,0
COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,0
CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1,0
COCC/N=C(/C=N/O)N(C)C,0
CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,1
COc1ccc(NC(=S)NCCN(C)C)cc1Cl,0
CCc1c/c(=N/CCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,1
COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3)cc1)C2,1
Fc1ccc(CN2CCC(Nc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,1
FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,1
C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,0
COc1cccc(CN2CCC(/C=C3\Cc4ccc(OC)cc4C3=O)CC2)c1,0
CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,1
CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,0
CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,0
COC(=O)C1=C(C)OP(=O)(OC)OCC1,0
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,1
CN(CCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,0
COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC,1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,1
COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,1
Brc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,0
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,1
Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1C,0
C#CCNC1CCc2ccc(OC(=O)NCC)cc21,0
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12,0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,1
COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,1
O=C1C(Cl)=C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,1
Nc1ccc(O)c(CN2CCCC2)c1,0
CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1
COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1N(C2)C[C@H]3OC(=O)c1ccccc1[N+](=O)[O-],0
C#CCN1CCC(CO)CC1,0
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1,1
CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,1
O=C1C(NCCNc2c3c(nc4ccccc24)CCCC3)=CC(=O)c2c(O)cccc21,1
CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)CC)cc3o2)cc1,0
O=CC1CCN(Cc2cc(Cl)c3ccccc3n2)CC1,0
O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,1
N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,1
COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccc(Cl)cc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC,0
c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)o1,1
C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,1
O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3,1
CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OCc1ccccc1,1
CN(C)C(=O)Oc1cccc(CCN)c1,1
COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2,1
CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCC(c5ccccc5)CC4)cc3C2=O)cc1,0
CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,1
CCN(C)C(=O)OC1CCN(Cc2ccccc2)CC1,0
CCN(CC)C(=O)/C=C/c1ccc(OC(=O)N(C)C)c(OC)c1,0
COc1cc2c(cc1OC)CN(Cc1cc(Cl)cc(/C=N/O)c1O)CC2,0
c1ccc2c(c1)ccc[n+]2CCCCCCC[n+]1cccc2ccccc21,1
COc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1,0
Nc1cccc(Cl)c1Oc1ccc(CNc2cc(Cl)cc(Cl)c2)cc1,0
CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C,0
CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2c3ccccc3cc3ccccc23)cc1)Cc1ccccc1,0
CNC(=O)Oc1cccc(CN(C)CC#CCOc2ccc3c(=O)c4ccccc4oc3c2)c1,1
CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,1
COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1N(C2)C[C@H]3OC(=O)C(C)C,0
COc1cc2c(cc1OC)CN(Cc1ccc(O)c(/C=N/O)c1)CC2,0
CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,1
CCN(CCCCCCNC1=C(Cl)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(Cl)C1=O)Cc1ccccc1OC,1
CC(C)=CCc1cccc2nc3cccc(C(=O)O)c3nc12,0
CC1=CC2Cc3nc4oc(C5CCC5)nc4c(N)c3C(C1)C2,0
O=C(/C=N\O)Nc1ccc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,0
c1ccc(CNc2ccnc(N3CCOCC3)n2)cc1,0
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,1
O=C1CC[C@@]2(C=CNC3=C2C2=NCCc4c[nH]c(c42)C3=O)C=C1Br,0
COc1ccc(C(=O)c2ccc(/C=C/CN(C)Cc3ccccc3)cc2)cc1OC,0
O=C(NCCc1c[nH]c2ccccc12)c1ccc[n+](Cc2ccccc2)c1,0
CCOC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,1
COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2,1
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2,0
O=P(O)(O)CN(CP(=O)(O)O)C1CCCC1,0
CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,1
COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1ccc(O)c(/C=N/O)n1)CC2,0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,0
CC[C@H]1[C@H](C[C@H](C)C(=O)OC)O[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@]13O,0
COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,0
COc1cccc2c1C=[N+](c1cccc(F)c1)CC2,0
COc1cc(/C=N/C2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,0
O=c1nc2n(Cc3cccc(F)c3)c3ccccc3nc-2c(=O)[nH]1,0
COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,0
c1ccc2c(NCCCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,1
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,1
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,1
CCCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1,0
O=P(O)(O)CN(Cc1ccccc1)CP(=O)(O)O,0
CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3,1
C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1cc(Cl)ccc1Cl,1
Cc1[nH]c2ccccc2c1CC(=O)NCCC1CCN(Cc2ccccc2)CC1,0
C#CCCOC[n+]1ccn(C)c1/C=N/O,0
Cc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,0
c1ccc(CCCCN2CCCc3[nH]c4ccccc4c3C2)cc1,0
COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1N(C2)C[C@H]3OC(=O)c1ccc([N+](=O)[O-])cc1,0
COc1cc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)cc(OC)c1O,0
CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(Cl)cc3)cc(=O)c2c1,1
O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,1
OCCCc1cc[n+](C/C=C/C[n+]2ccc(CCCO)cc2)cc1,0
CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F,1
CCN(CCCCCCNc1ccc(NCCCCCCN(CC)Cc2ccccc2OC)cc1)Cc1ccccc1OC,1
COc1ccc(N(C)C(=O)Oc2ccc3c(c2)C(N)CC3)cc1,1
CN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,0
COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,0
C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,0
Cn1cc[n+](COCc2ccccc2)c1/C=N/O,0
CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,1
CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1,0
O=C(NCCc1c[nH]c2ccccc12)C1CCN(Cc2ccccc2)CC1,0
O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,0
CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C,0
COC(=O)c1ccc(C[n+]2ccc(CCC(=O)C3Cc4cc(OC)c(OC)cc4S3)cc2)cc1,1
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0
COc1cccc2c1C=[N+](c1ccccc1F)CC2,0
CCN1CCN(CCCNC(=O)COc2ccc(-c3ccc(OC)cc3)cc2)CC1,0
CN(C)Cc1ccc(CSCC/N=C/NCCSCc2ccc(CN(C)C)o2)o1,0
CCNC(=O)Oc1cccc2c1OCC1CCN(C)C21,1
COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,1
COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C(C)=O)cc1OC,0
Nc1c2c(nc3cc([N+](=O)[O-])ccc13)-c1ccccc1C2,0
Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12,0
COc1cccc2cc[n+](-c3cccc(I)c3)cc12,0
COc1cc2c(cc1O)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,0
CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1
OC1CCCN(C2Cc3ccccc3C2)C1,0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OCc4ccccc4)cc23)cc1,0
CN1Cc2cc(O)ccc2N(C)C1c1cc[nH]c1,0
CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,1
COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,0
O/N=C\c1cccc[n+]1COCCOC[n+]1ccccc1/C=N/O,0
O=C(CCc1ccccc1)N1c2ccccc2[Se]c2ccccc21,0
CN(C)Cc1ccc(CSCCNc2cc(F)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,1
COc1ccc(Cn2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,1
O=C(CCC1CCN(Cc2cccc(O)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,1
CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,1
CC(C)(C)c1cccc(C(=O)C(F)F)c1,1
CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,0
CC(C)(C)c1cc[n+](CCOCC[n+]2ccc(C(C)(C)C)cc2)cc1,0
CCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2,0
O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,0
COP1(=O)OCCC(C(=O)OC(C)(C)C)=C(C)O1,0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,1
Clc1ccc2c(NCc3cccnc3)c3c(nc2c1)CCCC3,1
COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1,0
O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,1
COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,0
CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,1
CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,0
O=C(c1ccccc1)N1c2ccccc2[Se]c2ccccc21,0
COc1cccc2c1C=[N+](c1ccccc1C#N)CC2,0
CC(C)CC/N=C(/C=N/O)N(C)C,0
CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C,0
CC[C@H]1[C@@H]2OC(=O)[C@@](C)(O)[C@@H]2[C@@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,0
COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,1
Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,0
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc2C1,0
CCN(C)C(=O)Oc1cccc2c1C(N)CC2,0
COc1ccccc1NC(=S)NCCN(C)C,0
Nc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(CCCCn3cc(CO)nn3)C[C@H]2C1,1
CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,0
C=CC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1,1
C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,1
CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4CC5(C4)C[S+](O)C5)cc3)ccc21)N(O)C=O,0
COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(C)c3)cc1)C2,1
CN1C[C@@H](c2ccccc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0
COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4Cl)cc3)c2c1,0
COc1cc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc(OC)c1OC,0
CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(C)cc3)cc(=O)c2c1,0
CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)[nH]c3c2)cc1,0
CCN(C)C(=O)Oc1cccc2c1CCC2N,1
COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0
COc1ccc2cc(C(=O)N[C@@H](CCC(=O)NCCC3CCN(Cc4ccccc4)CC3)C(=O)O)ccc2c1,0
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,0
C#CCN1CCC(COC(=O)N(C)CC)CC1,0
CCOC(=O)c1ccc2nc(-c3ccc(C(=O)OC)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,0
COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4)cc3)c2c1,0
COc1cccc2cc[n+](-c3ccc(I)cc3)cc12,1
C#CCNC(C)Cc1cccc(OC(=O)N(C)C)c1,1
Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,0
CCCCCCCCOC[n+]1ccn(C)c1/C=N/O,0
O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1,1
O=C1c2ccccc2C(=O)N1CCCCCNCc1cccc(Cl)c1,1
CN1Cc2cc(O)ccc2N(C)C1c1ccccc1,0
COc1cc2c(cc1OC)CN(Cc1cccc(/C=N/O)c1O)CC2,0
O=C(CCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,1
CC1(C)CCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,1
Cc1ccc2ccc(CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(O)c2n1,1
